date,gdp_diff,cpi,interest,ppi,une,cps,gdp_gap,lm_positive,lm_negative,vader_positive,vader_negative,words_count,recession,cpi_diff,une_diff,ppi_diff,interest_diff,cps_diff,subprime,covid
2012-01-01,-4930.700000000186,2.7000000000000006,3.6447333333333334,3.59719891108346,11.066666666666668,29.900000000000002,6355.371366118547,0.02418367876222303,0.051338818712724395,0.098,0.07107692307692308,3520.6153846153848,1,-0.23333333333333295,0.36666666666666714,-1.99304747504734,-0.5439666666666665,0.3333333333333357,0,0
2012-04-01,-6379.899999999907,2.466666666666667,3.4378333333333337,1.3516883736358938,11.4,27.03333333333333,-2654.1261994154193,0.03154533827495858,0.05558540313233015,0.11991176470588236,0.06761764705882353,2881.0882352941176,1,-0.23333333333333384,0.33333333333333215,-2.245510537447566,-0.20689999999999964,-2.8666666666666707,0,0
2012-07-01,-2846.7000000001863,2.533333333333333,2.891766666666667,0.897269456763795,11.6,28.766666666666666,-8589.326187026687,0.03196161598401777,0.05634568511807042,0.11958823529411765,0.07229411764705883,2838.764705882353,1,0.06666666666666643,0.1999999999999993,-0.4544189168720988,-0.5460666666666669,1.7333333333333343,0,0
2012-10-01,-10196.799999999814,2.3000000000000003,2.2170666666666667,1.0165404611239,11.966666666666667,29.133333333333336,-22400.25009585172,0.02988248193851656,0.05382584934275018,0.11784848484848484,0.07615151515151515,3111.878787878788,1,-0.23333333333333295,0.36666666666666714,0.11927100436010496,-0.6747000000000001,0.3666666666666707,0,0
2013-01-01,-8772.100000000093,1.8666666666666665,2.7596000000000003,0.5033674348768046,12.199999999999998,23.400000000000002,-35373.45109616127,0.03338428784313159,0.05645277896912847,0.13007407407407406,0.0661111111111111,2832.814814814815,1,-0.4333333333333338,0.23333333333333073,-0.5131730262470954,0.5425333333333335,-5.733333333333334,0,0
2013-04-01,12765.100000000093,1.4000000000000001,2.8705,-0.004380089486792693,12.166666666666666,19.400000000000002,-27443.78220191598,0.030222465763584252,0.058189006254064035,0.11770731707317073,0.07765853658536585,2787.560975609756,0,-0.46666666666666634,-0.03333333333333144,-0.5077475243635973,0.11089999999999955,-4.0,0,0
2013-07-01,7467.0,1.3333333333333333,3.2016000000000004,0.5509716378237596,12.1,19.366666666666667,-25471.78802014049,0.03279969970110622,0.05689445036162365,0.12026923076923078,0.06184615384615385,2464.153846153846,0,-0.06666666666666687,-0.06666666666666643,0.5553517273105523,0.3311000000000006,-0.03333333333333499,0,0
2013-10-01,6250.600000000093,0.7999999999999999,3.215666666666667,0.20924164808633003,12.0,19.099999999999998,-25383.860793982632,0.033992638860909016,0.05810950264000132,0.12656756756756757,0.06891891891891891,2724.2162162162163,0,-0.5333333333333333,-0.09999999999999964,-0.3417299897374295,0.01406666666666645,-0.26666666666666927,0,0
2014-01-01,10115.399999999907,0.6666666666666666,3.062533333333333,0.5852983923956664,11.966666666666667,16.933333333333334,-22090.972899079323,0.03325712502653105,0.05541000032925214,0.12733333333333333,0.0641904761904762,2586.714285714286,0,-0.1333333333333333,-0.033333333333333215,0.37605674430933633,-0.1531333333333338,-2.1666666666666643,0,0
2014-04-01,5397.5,0.5666666666666667,2.4803333333333337,1.5697895068927934,11.700000000000001,12.233333333333334,-24152.131798070855,0.03104188700588624,0.05886573436918169,0.12661290322580646,0.06516129032258064,3534.0967741935483,0,-0.09999999999999998,-0.2666666666666657,0.984491114497127,-0.5821999999999994,-4.699999999999999,0,0
2014-07-01,10829.100000000093,0.3666666666666667,1.9988666666666666,1.1974847345766053,11.566666666666668,10.299999999999999,-21380.33809553692,0.0330384013770934,0.0610196837182909,0.1278695652173913,0.06743478260869565,2977.1739130434785,0,-0.19999999999999996,-0.13333333333333286,-0.3723047723161881,-0.48146666666666715,-1.9333333333333353,0,0
