date,gdp,cpi,interest,ppi,une,cps,gdp_cycle,gdp_trend,lm_positive,lm_negative,vader_positive,vader_negative,gdp_diff,cpi_diff,une_diff,ppi_diff,interest_diff,subprime,debt_crises,covid
2014-10-01,98.1254350655776,0.4,1.6899,101.8,11.6,9.1,-0.10926743006852746,98.23470249564613,0.032919889566975835,0.06021800029200295,0.13463636363636364,0.059454545454545454,0.21107551171130012,0.10000000000000003,0.0,-0.20000000000000284,-0.15860000000000007,0,0,0
2014-11-01,98.3440653532467,0.3,1.6171,101.4,11.6,9.8,-0.08172676444270621,98.42579211768941,0.0389986820117635,0.056800582755275546,0.1407857142857143,0.06442857142857143,0.2186302876691002,-0.10000000000000003,0.0,-0.3999999999999915,-0.07279999999999998,0,0,0
2014-12-01,98.5696421261462,-0.2,1.4478,100.5,11.5,6.6,-0.050804874494517094,98.62044700064072,0.027552256384180032,0.06623444517290643,0.10366666666666667,0.057666666666666665,0.22557677289950107,-0.5,-0.09999999999999964,-0.9000000000000057,-0.1693,0,0,0
2015-01-01,98.7998070833509,-0.6,1.268,99.6,11.4,0.2,-0.018724008586204377,98.8185310919371,0.02873671903668745,0.0510664595760901,0.1115,0.0605,0.23016495720469266,-0.39999999999999997,-0.09999999999999964,-0.9000000000000057,-0.17979999999999996,0,0,0
2015-02-01,99.0317846394595,-0.3,1.2106,100.3,11.3,1.6,0.011879828560154237,99.01990481089935,0.03129332481589,0.059171902886212074,0.12375,0.059,0.23197755610860327,0.3,-0.09999999999999964,0.7000000000000028,-0.05740000000000012,0,0,0
2015-03-01,99.2611254359948,-0.1,0.9518,100.7,11.3,3.0,0.03669815942494381,99.22442727656986,0.037064849405068816,0.05596527409556576,0.1322727272727273,0.048090909090909094,0.22934079653529693,0.19999999999999998,0.0,0.4000000000000057,-0.2587999999999999,0,0,0
2015-04-01,99.4856994745596,0.2,0.8508,100.9,11.2,4.3,0.05374104158042314,99.43195843297917,0.03519600449148673,0.06036979127398888,0.13377777777777777,0.06811111111111111,0.2245740385647963,0.30000000000000004,-0.10000000000000142,0.20000000000000284,-0.10099999999999998,0,0,0
2015-05-01,99.7050776476527,0.6,1.333,100.9,11.1,7.3,0.06271687501154588,99.64236077264115,0.031109554888968587,0.06434718744937386,0.140625,0.07275,0.21937817309310503,0.39999999999999997,-0.09999999999999964,0.0,0.48219999999999996,0,0,0
2015-06-01,99.9193182041527,0.5,1.6651,100.8,11.1,8.3,0.06381768406622257,99.85550052008648,0.03195662774526145,0.05367958081736881,0.134875,0.052750000000000005,0.21424055650000184,-0.09999999999999998,0.0,-0.10000000000000853,0.33210000000000006,0,0,0
2015-07-01,100.127971963627,0.5,1.5286,100.7,10.8,7.7,0.056723708442632415,100.07124825518437,0.03822185375389392,0.04617304281640777,0.14975,0.0305,0.2086537594743021,0.0,-0.29999999999999893,-0.09999999999999432,-0.13650000000000007,0,0,0
2015-08-01,100.329996248101,0.4,1.3923,99.8,10.7,6.7,0.0405172585133613,100.28947898958764,0.0235231557295095,0.0543671890509547,0.12366666666666666,0.06333333333333334,0.20202428447399257,-0.09999999999999998,-0.10000000000000142,-0.9000000000000057,-0.13629999999999987,0,0,0
2015-09-01,100.524079254814,0.2,1.4809,99.4,10.7,6.9,0.014007580718512713,100.51007167409549,0.031773905683864664,0.06333691538434247,0.14275,0.060875,0.19408300671300083,-0.2,0.0,-0.3999999999999915,0.08860000000000001,0,0,0
2015-10-01,100.709421678895,0.4,1.2032,99.1,10.7,4.2,-0.023486394310666014,100.73290807320566,0.03367196478009473,0.05256251210154538,0.12864285714285714,0.05442857142857143,0.185342424081,0.2,0.0,-0.30000000000001137,-0.27770000000000006,0,0,0
2015-11-01,100.885350462774,0.1,1.1532,99.2,10.6,7.2,-0.07252046139056745,100.95787092416457,0.03294565944537827,0.056072565096708805,0.12309523809523809,0.06519047619047619,0.17592878387900157,-0.30000000000000004,-0.09999999999999964,0.10000000000000853,-0.050000000000000044,0,0,0
2015-12-01,101.051504190771,0.3,1.1933,98.5,10.6,7.4,-0.1333371424479708,101.18484133321897,0.024201977064872475,0.060786069355856,0.10375,0.09375,0.16615372799699912,0.19999999999999998,0.0,-0.7000000000000028,0.040100000000000025,0,0,0
2016-01-01,101.208599243572,0.3,1.1129,97.5,10.5,5.8,-0.20509612690052847,101.41369537047252,0.030734954661912766,0.0535461482314818,0.11988888888888888,0.0621111111111111,0.15709505280099734,0.0,-0.09999999999999964,-1.0,-0.08040000000000003,0,0,0
2016-02-01,101.356590229183,-0.1,1.0397,96.9,10.5,7.5,-0.28770961732209344,101.64429984650509,0.0285922661883169,0.06054385312100249,0.11,0.063875,0.14799098561100266,-0.4,0.0,-0.5999999999999943,-0.07319999999999993,0,0,0
2016-03-01,101.497849904087,0.0,0.9306,97.1,10.3,6.0,-0.37865742502297906,101.87650732910998,0.03264126538293407,0.05431974757082105,0.1225,0.058666666666666666,0.14125967490400626,0.1,-0.1999999999999993,0.19999999999998863,-0.10910000000000009,0,0,0
2016-04-01,101.634019390681,-0.3,0.9614,96.9,10.3,6.5,-0.4761310155649028,102.11015040624591,0.031477656798467105,0.05918051196722347,0.1162,0.0655,0.13616948659399952,-0.3,0.0,-0.19999999999998863,0.03080000000000005,0,0,0
2016-05-01,101.769143069535,-0.1,0.971,97.4,10.2,7.3,-0.5758923006820567,102.34503537021706,0.03220243863577478,0.062458990667089945,0.124,0.08374999999999999,0.13512367885400067,0.19999999999999998,-0.10000000000000142,0.5,0.009599999999999942,0,0,0
2016-06-01,101.912037416137,0.0,0.883,98.0,10.2,8.9,-0.6688980325367595,102.58093544867376,0.03024418533480544,0.05469245939067237,0.12147058823529411,0.06329411764705883,0.14289434660199163,0.1,0.0,0.5999999999999943,-0.08799999999999997,0,0,0
2016-07-01,102.078685743068,0.2,0.6209,98.2,10.0,7.4,-0.7388981336775515,102.81758387674554,0.0312531506460498,0.06266509386106546,0.1522,0.0622,0.1666483269309964,0.2,-0.1999999999999993,0.20000000000000284,-0.2621,0,0,0
2016-08-01,102.285341401796,0.2,0.6133,98.1,9.9,7.0,-0.7693260365136467,103.05466743830965,0.02972249652034125,0.06305926194800945,0.121,0.0845,0.2066556587280104,0.0,-0.09999999999999964,-0.10000000000000853,-0.007600000000000051,0,0,0
2016-09-01,102.540064419188,0.4,0.7341,98.2,9.9,8.5,-0.7517571856848662,103.29182160487287,0.0323962294519905,0.05393081913930589,0.14046153846153847,0.06676923076923078,0.25472301739199565,0.2,0.0,0.10000000000000853,0.12080000000000002,0,0,0
